invoice1,invoice2,similarity_score_x,similarity_score_y,label
1695-2213512INSC--22-23--(22-23),2213512,0.39650016088182427,,
1632-2213515INSC-(22-23),2213515,0.5024668679789907,,
1641-2213519INSC-(22-23),2213519,0.5081439452187558,,
1638-2213520INSC-(22-23),2213520,0.486745025489946,,
1794-2213530INSC-(22-23),2213530,0.508239535232016,,
1822-2213567INSC-(22-23),2213567,0.48847440170089124,,
1488-2213571INSC-(22-23),2213571,0.510913475360748,,
1455-2213572INSC-(22-23),2213572,0.5202992839207047,,
1501-2213573INSC-(22-23),2213573,0.5131369252176421,,
1796-2213574INSC-(22-23),2213574,0.49519045314678484,,
1632-2213575INSC-(22-23),2213575,0.5114308074161703,,
1455-2213576INSC-(22-23),2213576,0.5186444483421371,,
1484-2213577INSC-(22-23),2213577,0.5142472027468251,,
1499-2213579INSC-(22-23),2213579,0.5065074540292768,,
1645-2213593INSC-(22-23),2213593,0.5140828843695802,,
1488-2213595INSC-(22-23),2213595,0.5136091071935365,,
1311-2213596INSC-(22-23),2213596,0.5305263997779962,,
1673-2213619INSC-(22-23),2213619,0.5184929557169708,,
1352-2213620INSC-(22-23),2213620,0.509729759443054,,
1315-2213621INSC-(22-23),2213621,0.5318325245404673,,
1813-2213641INSC-(22-23),2213641,0.5070044585872893,,
1459-2213642INSC-(22-23),2213642,0.5020741662554057,,
1677-2213645INSC-(22-23),2213645,0.5006632619400164,,
1531-2213653INSC-(22-23),2213653,0.5360293569177985,,
1456-2213654INSC-(22-23),2213654,0.5227586234854422,,
1311-2213660INSC-(22-23),2213660,0.5212406246106096,,
1795-2213665INSC-(22-23),2213665,0.494712306277232,,
1324-2213670INSC-(22-23),2213670,0.537424832607842,,
1488-2213845INSC-(22-23),2213845,0.5246280968884609,,
1356-2213846INSC-(22-23),2213846,0.5265378090340794,,
1643-2213850INSC-(22-23),2213850,0.5162695433974966,,
1648-2213857INSC-(22-23),2213857,0.5196406427746085,,
1487-2213869INSC-(22-23),2213869,0.526512091729775,,
1289-2213871NSC-(22-23),2213871,0.47657032264766813,,
1433-2213872INSC-(22-23),2213872,0.526917973113247,,
1521-2213873INSC-(22-23),2213873,0.544146227291997,,
1318-2213876INSC-(22-23),2213876,0.5392577709480177,,
1646-2213885INSC-(22-23),2213885,0.5132431115923121,,
1286-2213896INSC-(22-23),2213896,0.5017042791510109,,
1675-2213906INSC-(22-23),2213906,0.49301015884115473,,
1352-2213912INSC-(22-23),2213912,0.5170112539475227,,
1347-2213920INSC-(22-23),2213920,0.5115066121354015,,
1497-2213921INSC-(22-23),2213921,0.5025422133685916,,
1501-2213924INSC-(22-23),2213924,0.5108213300074946,,
1493-2213925INSC-(22-23),2213925,0.4989408030040841,,
1337-2213926INSC-(22-23),2213926,0.5046811075012311,,
1434-2213927INSC-(22-23),2213927,0.49641475427227044,,
1295-2213931INSC-(22-23),2213931,0.4911218013267766,,
1638-2213937INSC-(22-23),2213937,0.5044202281276585,,
1926-2213938INSC-(22-23),2213938,0.4871727140937162,,
1531-2213942INSC-(22-23),2213942,0.5139322599688518,,
1346-2213943INSC-(22-23),2213943,0.5108433205457212,,
1647-2213961INSC-(22-23),2213961,0.4988341201133028,,
1674-2213962INSC-(22-23),2213962,0.489195503519067,,
1342-2213980INSC-(22-23),2213980,0.5170615431611487,,
1317-2213981INSC-(22-23),2213981,0.5138296870247779,,
1456-2213982INSC-(22-23),2213982,0.5067641418609267,,
1342-2213987INSC-(22-23),2213987,0.5156208553920969,,
1324-2213988INSC-(22-23),2213988,0.5178110002790475,,
1641-2213989INSC-(22-23),2213989,0.5149524716525493,,
1472-2213993INSC-(22-23),2213993,0.49762834665749556,,
1974-2213994insc-(22-23),2213994,0.4921718198046563,,
1297-2213995INSC--22-23--(22-23),2213995,0.3929254946109444,,
1494-2213996INSC-(22-23),2213996,0.5053569632571339,,
1512-2213997INSC-(22-23),2213997,0.4966250461556066,,
1465-2214000INSC-(22-23),2214000,0.4702076929400732,,
1673-2214001INSC-(22-23),2214001,0.4629533395491937,,
1492-2214003INSC-(22-23),2214003,0.47364037067604564,,
1342-2214004INSC-(22-23),2214004,0.46399115198218704,,
1285-2214005INSC-(22-23),2214005,0.47226965009858546,,
1484-2214006INSC-(22-23),2214006,0.4768099973931301,,
1655-2214007INSC-(22-23),2214007,0.4690578782635724,,
1499-2214008INSC-(22-23),2214008,0.47694048410654155,,
1763-2214499INSC--22-23--(22-23),2214499,0.40424737272392275,,
1673-2214597INSC-(22-23),2214597,0.5091287460590648,,
1456-2214612INSC-(22-23),2214612,0.51666371752503,,
1531-2214623INSC-(22-23),2214623,0.5123795358222094,,
1342-2214626INSC-(22-23),2214626,0.5022718898711616,,
1315-2214636INSC-(22-23),2214636,0.5094872824117751,,
1957-2214639INSC-(22-23),2214639,0.49466026450712786,,
1957-2214645INSC-(22-23),2214645,0.49017377394030864,,
1638-2214664INSC-(22-23),2214664,0.5030690843136554,,
1488-2214741INSC-(22-23),2214741,0.5285724347971738,,
1646-2214762INSC-(22-23),2214762,0.5297356418985136,,
1433-2214807INSC-(22-23),2214807,0.5307295630412281,,
1342-2214826INSC-(22-23),2214826,0.5188337118824139,,
1311-2214864INSC-(22-23),2214864,0.5082607145886985,,
1455-2214867INSC-(22-23),2214867,0.5148234720554222,,
1632-2214868INSC-(22-23),2214868,0.5044111262404036,,
1289-2214869INSC-(22-23),2214869,0.499910538218635,,
1354-2214870INSC--22-23--(22-23),2214870,0.40172281139049587,,
1648-2214914INSC-(22-23),2214914,0.518580103020497,,
1318-2214916INSC-(22-23),2214916,0.494090136390306,,
1904-2214917INSC-(22-23),2214917,0.48880035439299824,,
1645-2214919INSC--22-23--(22-23),2214919,0.40420525929672146,,
1329-2215161INSC-(22-23),2215161,0.48166271680765105,,
1283-2215162INSC--22-23--(22-23),2215162,0.39161670303185736,,
1925-2215163INSC-(22-23),2215163,0.4720606898142954,,
1632-2215164INSC-(22-23),2215164,0.4927292436611864,,
1366-22515166INSC-(22-23),2215166,0.3396853605889704,,
1356-2215167INSC-(22-23),2215167,0.48632694760852163,,
1341-2215168INSC-(22-23),2215168,0.49186122769617335,,
1337-2215169INSC-(22-23),2215169,0.4798260716258149,,
1434-2215175INSC-(22-23),2215175,0.49109304292236833,,
1677-2215176INSC-(22-23),2215176,0.4961187594219139,,
1373-2215178INSC-(22-23),2215178,0.4984903468906503,,
1813-2215184INSC-(22-23),2215184,0.49936355218838874,,
1502-2215185INSC-(22-23),2215185,0.4887232279900086,,
1645-2215192INSC-(22-23),2215192,0.48541309392495097,,
1297-2215193insc-(22-23),2215193,0.4653148227503224,,
1324-2215194INSC-(22-23),2215194,0.4798362647420197,,
1494-2215198INSC-(22-23),2215198,0.48104315726903973,,
1531-2215199INSC-(22-23),2215199,0.49902520148222634,,
1286-2215200INSC-(22-23),2215200,0.45812500778931337,,
1522-2215205INSC-(22-23),2215205,0.5238556788999806,,
1674-2215206INSC-(22-23),2215206,0.4573191918712586,,
1675-2215210INSC-(22-23),2215210,0.44941330353982434,,
1465-2215211INSC-(22-23),2215211,0.46165066851816905,,
1493-2215212INSC-(22-23),2215212,0.44470307692266736,,
1311-2215213INSC-(22-23),2215213,0.46901111075733476,,
1456-2215221INSC-(22-23),2215221,0.4716638056896219,,
1376-2215222INSC--22-23--(22-23),2215222,0.3585104469574456,,
1346-2215227INSC-(22-23),2215227,0.4549393401990595,,
1794-2215229lNSC-(22-23),2215229,0.38296036790680826,,
1375-2215235INSC-(22-23),2215235,0.4608220031305377,,
1344-2215236INSC-(22-23),2215236,0.47901847170369793,,
1695-2215239INSC-(22-23),2215239,0.47017546485256184,,
1647-2215240INSC-(22-23),2215240,0.4559664096065805,,
1317-2215242INSC-(22-23),2215242,0.4763289516872544,,
1903-2215243insc-(22-23),2215243,0.46341090785045636,,
1295-2215244INSC-(22-23),2215244,0.46025654516757086,,
1455-2215249INSC-(22-23),2215249,0.4771926686881801,,
1643-2215250INSC-(22-23),2215250,0.4777056957805591,,
1641-2215251INSC--22-23--(22-23),2215251,0.38200611117938044,,
1521-2215252INSC-(22-23),2215252,0.5637322177766924,,
1285-2215253INSC-(22-23),2215253,0.48408662436577327,,
1485-2215254INSC-(22-23),2215254,0.4831064097795988,,
1318-2215255INSC-(22-23),2215255,0.4856732594881691,,
1433-2215256INSC-(22-23),2215256,0.487313946696989,,
1289-2215257INSC-(22-23),2215257,0.4751059677494679,,
1487-2215258INSC-(22-23),2215258,0.46651215369365057,,
1904-2215259INSC-(22-23),2215259,0.47394613279436126,,
1459-2215261INSC-(22-23),2215261,0.4757524251143768,,
1472-2215262INSC-(22-23),2215262,0.47193231565084404,,
1488-2215263INSC-(22-23),2215263,0.4811970476125307,,
1673-2215264INSC-(22-23),2215264,0.4789895447406679,,
1646-2215265INSC-(22-23),2215265,0.4859632499012472,,
1648-2215266INSC-(22-23),2215266,0.49365881551547447,,
1812-2215267INSC-(22-23),2215267,0.472585777550261,,
1654-2215268INSC-(22-23),2215268,0.4696337326956349,,
1926-2215269INSC-(22-23),2215269,0.48512762595848324,,
1965-2215272INSC-(22-23),2215272,0.4646934848404117,,
1978-2215273INSC-(22-23),2215273,0.4679405584349534,,
1512-2215274INSC-(22-23),2215274,0.47917608980295195,,
1352-2215275INSC-(22-23),2215275,0.47077909496004006,,
1484-2215276INSC-(22-23),2215276,0.4708185047469828,,
1655-2215277INSC-(22-23),2215277,0.4854028551949391,,
1631-2215278INSC-(22-23),2215278,0.4809961080859239,,
1653-2215279INSC-(22-23),2215279,0.4662112186745605,,
1315-2215281INSC-(22-23),2215281,0.4833945595120046,,
1499-2215282INSC-(22-23),2215282,0.4686774591484555,,
1492-2215283INSC-(22-23),2215283,0.47469443450433957,,
1347-2215284INSC-(22-23),2215284,0.4748295720902679,,
1501-2215285INAC-(22-23),2215285,0.3983578483626896,,
1522-2215293INSC-(22-23),2215293,0.5353820604128224,,
1434-2215294INSC-(22-23),2215294,0.48111551444801304,,
1521-2215295INSC-(22-23),2215295,0.5455414743326278,,
1512-2215296INSC-(22-23),2215296,0.49163277349605544,,
1926-2215297INSC-(22-23),2215297,0.4805089801513653,,
1655-2215298INSC-(22-23),2215298,0.4946321666559274,,
1459-2215302INSC-(22-23),2215302,0.47684383631267174,,
1673-2215303INSC-(22-23),2215303,0.4902436274368209,,
1501-2215307INSC-(22-23),2215307,0.5129338457471773,,
1904-2215308INSC-(22-23),2215308,0.5021633053549285,,
1433-2215309INSC-(22-23),2215309,0.49518283594080703,,
1641-2215311INSC--22-23--(22-23),2215311,0.37752846795772077,,
1283-2215312insc-(22-23),2215312,0.4659677607714522,,
1485-2215315INSC-(22-23),2215315,0.4899355430354573,,
1366-2215316INSC-(22-23),2215316,0.4631508795655109,,
1494-2215317INSC-(22-23),2215317,0.4704693809133135,,
1344-2215320INSC-(22-23),2215320,0.45636709796878644,,
1499-2215322INSC-(22-23),2215322,0.4879639245722156,,
1356-2215323INSC-(22-23),2215323,0.4904659254662626,,
1531-2215327INSC-(22-23),2215327,0.5260472827317103,,
1285-2215328INSC-(22-23),2215328,0.4972808703971163,,
1492-2215331INSC-(22-23),2215331,0.4715734373553897,,
1643-2215332INSC-(22-23),2215332,0.46138910427802954,,
1455-2215334INSC-(22-23),2215334,0.48138268315263394,,
1962-2215335INSC-(22-23),2215335,0.47125871540822833,,
1366-2215338INSC-(22-23),2215338,0.4711175160884523,,
1337-2215343INSC-(22-23),2215343,0.4971482899218916,,
1456-2215344INSC-(22-23),2215344,0.5017370034959134,,
1317-2215345INSC-(22-23),2215345,0.5117138921130779,,
1488-2215346INSC-(22-23),2215346,0.5090967126542443,,
1978-2215352INSC-(22-23),2215352,0.49110627265326434,,
1286-2215358insc-(22-23),2215358,0.508536681672978,,
1638-2215361INSC-(22-23),2215361,0.49829322384725383,,
1354-2215392INSC-(22-23),2215392,0.5124678180182856,,
1962-2215430INSC-(22-23),2215430,0.4991676646421358,,
1494-2215510INSC-(22-23),2215510,0.48998496442265166,,
1655-2215511INSC-(22-23),2215511,0.5082105885621702,,
1925-2215512INSC-(22-23),2215512,0.4734406485785245,,
1822-2215513INSC-(22-23),2215513,0.48705171382397866,,
1926-2215515INSC-(22-23),2215515,0.4971908207635586,,
1466-2215517INSC-(22-23),2215517,0.480044968107261,,
1499-2215518INSC-(22-23),2215518,0.4871693833058376,,
1337-2215519INSC-(22-23),2215519,0.4843805777053132,,
1643-2215521INSC-(22-23),2215521,0.49397999443372836,,
1493-2215522INSC-(22-23),2215522,0.4905546548320461,,
1317-2215523INSC-(22-23),2215523,0.4928023274554057,,
1677-2215528INSC-(22-23),2215528,0.47571144016283007,,
1485-2215534INSC-(22-23),2215534,0.5126519542388258,,
1521-2215538INSC-(22-23),2215538,0.542884974556566,,
1512-2215539INSC-(22-23),2215539,0.5173901659247733,,
1352-2215544INSC-(22-23),2215544,0.498332061044408,,
1641-2215550INSC-(22-23),2215550,0.5336592247182231,,
1962-2215555INSC--22-23--(22-23),2215555,0.47359484743034597,,
1522-2215560INSC-(22-23),2215560,0.5283412624241617,,
1344-2215579INSC-(22-23),2215579,0.504284480649345,,
1492-2215598INSC-(22-23),2215598,0.5295126725868917,,
1484-2215601INSC-(22-23),2215601,0.548198290606655,,
1981-2216094insc-(22-23),2216094,0.5129652008284634,,
1981-2216100INSC--22-23--(22-23),2216100,0.41574935687226305,,
1638-2216137INSC-(22-23),2216137,0.5319195437894121,,
1645-2216138INSC-(22-23),2216138,0.5359049255603479,,
1646-2216250INSC--22-23--(22-23),2216250,0.4330366114048725,,
1973-2216267INSC--22-23--(22-23),2216267,0.4167533211902674,,
1373-2216348INSC--22-23--(22-23),2216348,0.41528751393313734,,
1973-2216454INSC--22-23--(22-23),2216454,0.38862253857973356,,
1483-2216596INSC-(22-23),2216596,0.5280982585012808,,
1297-2216597insc-(22-23),2216597,0.5265714819478224,,
1674-2216598INSC-(22-23),2216598,0.5313712432269688,,
1974-2216599INSC-(22-23),2216599,0.5235919733289779,,
1323-2216600INSC-(22-23),2216600,0.4950659865336865,,
1531-2216602INSC-(22-23),2216602,0.5147254885529037,,
1654-2216603INSC-(22-23),2216603,0.5049823698101232,,
1502-2216604INSC-(22-23),2216604,0.49633549492870355,,
1494-2216605INSC-(22-23),2216605,0.5060571477065392,,
1329-2216606INSC-(22-23),2216606,0.4956986109433014,,
1466-2216607INSC-(22-23),2216607,0.5168537698605283,,
1638-2216609INSC-(22-23),2216609,0.5139588925648241,,
1337-2216610INSC-(22-23),2216610,0.49845172467167137,,
1375-2216611INSC-(22-23),2216611,0.4826323406752949,,
1643-2216612INSC-(22-23),2216612,0.5156546063319082,,
1978-2216613INSC-(22-23),2216613,0.48410336246477803,,
1675-2216615INSC-(22-23),2216615,0.5056564564616411,,
1354-2216616INSC-(22-23),2216616,0.5113943531654749,,
1522-2216617INSC-(22-23),2216617,0.5073604399367282,,
1459-2216619INSC-(22-23),2216619,0.5000619694098549,,
1512-2216620INSC-(22-23),2216620,0.49342321856027743,,
1493-2216621INSC-(22-23),2216621,0.5034545002035395,,
1283-2216623INSC-(22-23),2216623,0.4998170235009485,,
1346-2216624INSC-(22-23),2216624,0.5009188754802533,,
1376-2216625insc-(22-23),2216625,0.4800252927583081,,
1796-2216626INSC-(22-23),2216626,0.48213582676285044,,
1655-2216627INSC-(22-23),2216627,0.5142220716598872,,
1632-2216628INSC-(22-23),2216628,0.510850260367584,,
1434-2216631INSC-(22-23),2216631,0.48263935338162894,,
1646-2216632INSC-(22-23),2216632,0.497020596542164,,
1492-2216633INSC-(22-23),2216633,0.49576200691108596,,
1295-2216634INSC-(22-23),2216634,0.4896853876415388,,
1488-2216637INSC-(22-23),2216637,0.5029063112478609,,
1344-2216638INSC-(22-23),2216638,0.49069516610923974,,
1653-2216639INSC-(22-23),2216639,0.4901465234669512,,
1677-2216640INSC-(22-23),2216640,0.4888618818907655,,
1455-2216641INSC-(22-23),2216641,0.48790288148583755,,
1352-2216642INSC-(22-23),2216642,0.48296737386164196,,
1794-2216643INSC-(22-23),2216643,0.48136736941352204,,
1342-2216646INSC-(22-23),2216646,0.48681074268036073,,
1289-2216647insc-(22-23),2216647,0.48105997675502243,,
1795-2216648INSC-(22-23),2216648,0.47873706823959095,,
1472-2216649INSC-(22-23),2216649,0.48283625181776196,,
1487-2216650-INSC-(22-23),2216650,0.42162251801810785,,
1433-2216651INSC-(22-23),2216651,0.49704949327399195,,
1347-2216652INSC-(22-23),2216652,0.49132714547058975,,
1813-2216653INSC-(22-23),2216653,0.49148400657246816,,
1645-2216654INSC-(22-23),2216654,0.5118635187830708,,
1499-2216656INSC-(22-23),2216656,0.4999659959494136,,
1285-2216657insc-(22-23),2216657,0.5075148995812656,,
1648-2216658INSC-(22-23),2216658,0.5011536162590388,,
1456-2216660INSC-(22-23),2216660,0.5309731358201123,,
1812-2216661INSC-(22-23),2216661,0.5123695231175592,,
1324-2216663INSC-(22-23),2216663,0.5328073332321341,,
1903-2216667insc-(22-23),2216667,0.5185811599139784,,
1318-2216668INSC-(22-23),2216668,0.5346560536791176,,
1324-2216669INSC-(22-23),2216669,0.534487697940393,,
1647-2216671INSC-(22-23),2216671,0.5097863057068199,,
1356-2216672INSC-(22-23),2216672,0.5111042948860471,,
1641-2216673INSC--22-23--(22-23),2216673,0.4132472544228299,,
1673-2216674INSC-(22-23),2216674,0.5296374873933444,,
1497-2216682INSC-(22-23),2216682,0.4969092495971364,,
1957-2216683INSC-(22-23),2216683,0.4943346784911814,,
1658-2216684INSC-(22-23),2216684,0.5118284523354348,,
1465-2216685INSC-(22-23),2216685,0.5080375312171881,,
1904-2216686insc-(22-23),2216686,0.5101015424059601,,
1501-2216687INSC-(22-23),2216687,0.509845397897606,,
1962-2216691INSC--22-23--(22-23),2216691,0.40702853290590174,,
1926-2216693INSC-(22-23),2216693,0.5059421047253398,,
1925-2216695INSC-(22-23),2216695,0.49650819267517904,,
1374-2216703INSC-(22-23),2216703,0.5008414298314412,,
1315-2216705INSC-(22-23),2216705,0.522977356988846,,
1521-2216706INSC-(22-23),2216706,0.5411953482563658,,
1286-2216707INSC-(22-23),2216707,0.5173240165655237,,
1317-2216719INSC-(22-23),2216719,0.5209919311801648,,
1484-2216722INSC-(22-23),2216722,0.5199785926486575,,
1311-2216725INSC-(22-23),2216725,0.515166048146362,,
1975-2217142INSC-(22-23),2217142,0.49469090619325085,,
1975-2217153INSC-(22-23),2217153,0.48670690726630605,,
1957-2217175INSC-(22-23),2217175,0.5163079125577785,,
1638-2217186INSC-(22-23),2217186,0.4622949534047415,,
1484-2217187INSC-(22-23),2217187,0.46356998357170237,,
1965-2217316INSC-(22-23),2217316,0.5000432525363034,,
1459-2217328INSC-(22-23),2217328,0.5131586932221414,,
1521-2217330INSC-(22-23),2217330,0.5234616519986672,,
1643-2217333INSC-(22-23),2217333,0.5184512465343468,,
1512-2217334INSC-(22-23),2217334,0.49971093893605556,,
1347-2217335INSC-(22-23),2217335,0.506934080800191,,
1311-2217337INSC-(22-23),2217337,0.5158175570004787,,
1501-2217338INSC-(22-23),2217338,0.5157709319505295,,
1433-2217339INSC-(22-23),2217339,0.5150903611008824,,
1289-2217341insc-(22-23),2217341,0.4952429437023651,,
1455-2217342INSC-(22-23),2217342,0.5075057673876832,,
1354-2217344INSC-(22-23),2217344,0.5023956790556344,,
1342-2217345INSC-(22-23),2217345,0.5273798315322696,,
1487-2217346INSC-(22-23),2217346,0.5088645504817029,,
1645-2217347INSC-(22-23),2217347,0.5128034370730097,,
1484-2217348INSC-(22-23),2217348,0.5249135434538886,,
1904-2217349insc-(22-23),2217349,0.5106248111929439,,
1318-2217357INSC-(22-23),2217357,0.5287766583400169,,
1488-2217358INSC-(22-23),2217358,0.5297550514769352,,
1695-2217359INSC-(22-23),2217359,0.5222281616072397,,
1632-2217360INSC-(22-23),2217360,0.5201524414196315,,
1492-2217363INSC-(22-23),2217363,0.5188906691937729,,
1926-2217379INSC-(22-23),2217379,0.5156589247555301,,
1957-2217399INSC-(22-23),2217399,0.5162057365509775,,
1531-2217400INSC-(22-23),2217400,0.5181466207331732,,
1315-2217401INSC-(22-23),2217401,0.5149168265911259,,
1286-2217402insc-(22-23),2217402,0.5081003125529696,,
1655-2217406INSC-(22-23),2217406,0.5185785392167424,,
1456-2217423INSC-(22-23),2217423,0.5226712465270077,,
1285-2217424insc-(22-23),2217424,0.5231201607459189,,
1647-2217425INSC-(22-23),2217425,0.5119805631613557,,
1356-2217426INSC-(22-23),2217426,0.5088217606508156,,
1962-2217427INSC-(22-23),2217427,0.5132748816703846,,
1813-2217428INSC--22-23--(22-23),2217428,0.4126421978179783,,
1499-2217429INSC-(22-23),2217429,0.5150229033337396,,
1673-2217447INSC-(22-23),2217447,0.5211373733112142,,
1638-2217448INSC-(22-23),2217448,0.519838129918728,,
1341-2217449INSC-(22-23),2217449,0.5215520825797995,,
1645-2218063INSC-(22-23),2218063,0.5243238122865422,,
1324-2218065INSC-(22-23),2218065,0.5168798569710137,,
1522-2218066INSC-(22-23),2218066,0.5240452932185777,,
1344-2218069INSC-(22-23),2218069,0.5115218764977973,,
1433-2218070INSC-(22-23),2218070,0.5072888683140656,,
1794-2218072INSC-(22-23),2218072,0.5019541789059182,,
1913-2218073INSC-(22-23),2218073,0.48912927814415996,,
1329-2218074INSC-(22-23),2218074,0.49256890353735966,,
1631-2218075INSC-(22-23),2218075,0.5098573583724068,,
1795-2218076INSC-(22-23),2218076,0.5002736714157634,,
1643-2218077INSC-(22-23),2218077,0.5074638815126014,,
1654-2218078INSC-(22-23),2218078,0.4869623714064142,,
1342-2218079INSC-(22-23),2218079,0.50553668082298,,
1502-2218080INSC-(22-23),2218080,0.5189515159451578,,
1675-2218082INSC-(22-23),2218082,0.5067608516976468,,
1376-2218083insc-(22-23),2218083,0.49392227537788663,,
1796-2218084INSC-(22-23),2218084,0.495062872799255,,
1315-2218087INSC-(22-23),2218087,0.5141019336299721,,
1632-2218088INSC-(22-23),2218088,0.5175466423740916,,
1485-2218089INSC-(22-23),2218089,0.5123352010056134,,
1531-2218090INSC-(22-23),2218090,0.5067154679600343,,
1974-2218091INSC-(22-23),2218091,0.49249173808133023,,
1373-2218092INSC-(22-23),2218092,0.4917943475307575,,
1903-2218093INSC-(22-23),2218093,0.4885027686605363,,
1521-2218094INSC-(22-23),2218094,0.5261213010262356,,
1647-2218096INSC-(22-23),2218096,0.5024872359415804,,
1962-2218097INSC-(22-23),2218097,0.5024958774078119,,
1347-2218098INSC-(22-23),2218098,0.5092059388455957,,
1813-2218099INSC-(22-23),2218099,0.5121435851604739,,
1646-2218108INSC-(22-23),2218108,0.503378770970263,,
1695-2218113INSC-(22-23),2218113,0.48852923017684086,,
1493-2218127INSC-(22-23),2218127,0.4796396053264283,,
1356-2218136INSC-(22-23),2218136,0.47716454431486877,,
1337-2218137INSC-(22-23),2218137,0.4936851227855896,,
1295-2218138INSC--22-23--(22-23),2218138,0.3685252110287679,,
1472-2218139INSC-(22-23),2218139,0.4632719537090029,,
1434-2218140INSC-(22-23),2218140,0.4535633677132684,,
1375-2218145INSC-(22-23),2218145,0.4338250637087091,,
1297-2218146INSC-(22-23),2218146,0.43458858339933604,,
1957-2218147INSC-(22-23),2218147,0.44073086212821505,,
1465-2218148INSC-(22-23),2218148,0.43661585927678176,,
1512-2218149INSC-(22-23),2218149,0.4092780244853388,,
1286-2218155INSC-(22-23),2218155,0.39013972827478033,,
1341-2218156INSC-(22-23),2218156,0.4432003255378182,,
1677-2218157INSC-(22-23),2218157,0.44014143306978515,,
1346-2218158INSC-(22-23),2218158,0.4325744203460842,,
1492-2218159INSC-(22-23),2218159,0.4397704091386012,,
1926-2218161INSC-(22-23),2218161,0.4717644620418351,,
1673-2218162INSC-(22-23),2218162,0.4930589616853829,,
1641-2218163INSC--22-23--(22-23),2218163,0.3870555597621705,,
1311-2218164INSC-(22-23),2218164,0.4775266865684479,,
1317-2218165INSC-(22-23),2218165,0.4784236663419703,,
1484-2218167INSC-(22-23),2218167,0.4821491319516322,,
1466-2218168INSC-(22-23),2218168,0.47478603928459695,,
1655-2218169INSC-(22-23),2218169,0.49309188582065255,,
1283-2218170insc-(22-23),2218170,0.4766401030473345,,
1648-2218171INSC-(22-23),2218171,0.4669603094355103,,
1318-2218172INSC-(22-23),2218172,0.48742649246282893,,
1638-2218173INSC-(22-23),2218173,0.47316111172167424,,
1925-2218174INSC-(22-23),2218174,0.4660297731970234,,
1501-2218175INSC-(22-23),2218175,0.4828387988168463,,
1499-2218176INSC-(22-23),2218176,0.4744700242556518,,
1285-2218178INSC-(22-23),2218178,0.47876284720986995,,
1354-2218179INSC-(22-23),2218179,0.45976633889778795,,
1904-2218180insc-(22-23),2218180,0.4957231431174066,,
1487-2218181INSC-(22-23),2218181,0.5033907404085654,,
1488-2218182INSC-(22-23),2218182,0.4904483757100477,,
1653-2218189INSC-(22-23),2218189,0.476587785721276,,
1455-2218245INSC-(22-23),2218245,0.5181122897134347,,
1289-2218247INSC-(22-23),2218247,0.48648626799009453,,
1456-2218248INSC-(22-23),2218248,0.4916698929257738,,
1658-2218250INSC-(22-23),2218250,0.4861715474545319,,
1352-2218251INSC-(22-23),2218251,0.4849175347541795,,
1497-2218252INSC-(22-23),2218252,0.48547005443759433,,
1311-2218721INSC-(22-23),2218721,0.5075966008589065,,
1643-2218722INSC-(22-23),2218722,0.502243531287911,,
1456-2218723INSC-(22-23),2218723,0.49999331009244663,,
1465-2218724INSC-(22-23),2218724,0.4973452483438008,,
1289-2218726INSC-(22-23),2218726,0.4980568685021266,,
1957-2218727INSC-(22-23),2218727,0.4925772529165514,,
1488-2218730INSC-(22-23),2218730,0.5090473892884654,,
1658-2218731INSC-(22-23),2218731,0.4940947793592158,,
1641-2218732INSC-(22-23),2218732,0.5102300469170575,,
1521-2218733INSC-(22-23),2218733,0.5231055994985203,,
1904-2218734INSC-(22-23),2218734,0.503971872558699,,
1531-2218736INSC-(22-23),2218736,0.516357607153152,,
1492-2218738INSC-(22-23),2218738,0.5125369005973835,,
1455-2218739INSC-(22-23),2218739,0.5169679089408115,,
1459-2218740INSC-(22-23),2218740,0.5001245308902833,,
1433-2218741INSC-(22-23),2218741,0.5148252624332157,,
1978-2218742INSC-(22-23),2218742,0.4924814463201877,,
1794-2218744 INSC-(22-23),2218744,0.6004168201984844,,
1373-2218745INSC-(22-23),2218745,0.5056975805680336,,
1434-2218749INSC-(22-23),2218749,0.49854112221401903,,
1673-2218758INSC-(22-23),2218758,0.5119394603996333,,
1285-2218800INSC-(22-23),2218800,0.5095196538170834,,
1315-2218819INSC-(22-23),2218819,0.5263678702528733,,
1632-2218820INSC-(22-23),2218820,0.5216202994384959,,
1638-2218854INSC-(22-23),2218854,0.5122281109808149,,
1488-2218855INSC-(22-23),2218855,0.5316540260617106,,
1641-2218859INSC-(22-23),2218859,0.5164422600541201,,
1315-2218860INSC-(22-23),2218860,0.5078157029568551,,
1521-2218861INSC-(22-23),2218861,0.5358253174425582,,
1695-2218870INSC-(22-23),2218870,0.5135934301405913,,
1459-2218871INSC-(22-23),2218871,0.5060708910017943,,
1646-2218872INSC-(22-23),2218872,0.5182104573718023,,
1472-2218877INSC-(22-23),2218877,0.508896794668898,,
1456-2218878INSC-(22-23),2218878,0.5198151040945018,,
1813-2218880INSC-(22-23),2218880,0.5329528316231479,,
1677-2218882INSC-(22-23),2218882,0.5190505036623299,,
1289-2218884INSC-(22-23),2218884,0.5232420458022822,,
1484-2218885INSC-(22-23),2218885,0.5297161608438933,,
1492-2218887INSC-(22-23),2218887,0.5248879876094723,,
1531-2218889INSC-(22-23),2218889,0.5396651493405926,,
1317-2218890INSC-(22-23),2218890,0.513557763366756,,
