Match ID,Data Set 1,Data Set 2,Status,label,y_pred,y_pred_label
9241,BBE23320152,BBE23320152,Exact Matched,2,2,Exact Match
9242,BBE23320154,BBE23320154,Exact Matched,2,2,Exact Match
9243,BBE23320156,BBE23320156,Exact Matched,2,2,Exact Match
9244,BBE23320159,BBE23320159,Exact Matched,2,2,Exact Match
9245,BBE23320160,BBE23320160,Exact Matched,2,2,Exact Match
9246,BBE23320161,BBE23320161,Exact Matched,2,2,Exact Match
9247,BBE23320162,BBE23320162,Exact Matched,2,2,Exact Match
9248,BBE23320164,BBE23320164,Exact Matched,2,2,Exact Match
9249,BBE23320166,BBE23320166,Exact Matched,2,2,Exact Match
9250,BBE23320167,BBE23320167,Exact Matched,2,2,Exact Match
9251,BBE23320168,BBE23320168,Exact Matched,2,2,Exact Match
9252,BBE23320169,BBE23320169,Exact Matched,2,2,Exact Match
9253,BBE23320170,BBE23320170,Exact Matched,2,2,Exact Match
9254,BBE23320171,BBE23320171,Exact Matched,2,2,Exact Match
9255,BBE23320172,BBE23320172,Exact Matched,2,2,Exact Match
9256,BBE23320173,BBE23320173,Exact Matched,2,2,Exact Match
9257,BBE23320174,BBE23320174,Exact Matched,2,2,Exact Match
9258,BBE23320176,BBE23320176,Exact Matched,2,2,Exact Match
9259,BBE23320177,BBE23320177,Exact Matched,2,2,Exact Match
9260,BBE23320179,BBE23320179,Exact Matched,2,2,Exact Match
9261,BBE23320180,BBE23320180,Exact Matched,2,2,Exact Match
9262,BBE23320181,BBE23320181,Exact Matched,2,2,Exact Match
9263,BBE23320182,BBE23320182,Exact Matched,2,2,Exact Match
9264,BBE23320183,BBE23320183,Exact Matched,2,2,Exact Match
9265,BBE23320184,BBE23320184,Exact Matched,2,2,Exact Match
9266,BBE23320185,BBE23320185,Exact Matched,2,2,Exact Match
9267,BBE23320186,BBE23320186,Exact Matched,2,2,Exact Match
9268,BBE23320187,BBE23320187,Exact Matched,2,2,Exact Match
9269,BBE23320188,BBE23320188,Exact Matched,2,2,Exact Match
9270,BBE23320189,BBE23320189,Exact Matched,2,2,Exact Match
9271,BBE23320190,BBE23320190,Exact Matched,2,2,Exact Match
9272,BBE23320191,BBE23320191,Exact Matched,2,2,Exact Match
9273,BBE23320192,BBE23320192,Exact Matched,2,2,Exact Match
9274,BBE23320193,BBE23320193,Exact Matched,2,2,Exact Match
9275,BBE23320194,BBE23320194,Exact Matched,2,2,Exact Match
9276,BBE23320195,BBE23320195,Exact Matched,2,2,Exact Match
9277,BBE23320196,BBE23320196,Exact Matched,2,2,Exact Match
9278,BBE23320197,BBE23320197,Exact Matched,2,2,Exact Match
9279,BBE23320198,BBE23320198,Exact Matched,2,2,Exact Match
9280,BBE23320199,BBE23320199,Exact Matched,2,2,Exact Match
9281,BBE23320200,BBE23320200,Exact Matched,2,2,Exact Match
9282,BBE23320201,BBE23320201,Exact Matched,2,2,Exact Match
9283,BBE23320202,BBE23320202,Exact Matched,2,2,Exact Match
9284,BBE23320204,BBE23320204,Exact Matched,2,2,Exact Match
9285,BBE23320205,BBE23320205,Exact Matched,2,2,Exact Match
9286,BBE23320206,BBE23320206,Exact Matched,2,2,Exact Match
9287,BBE23320209,BBE23320209,Exact Matched,2,2,Exact Match
9288,BBE23320210,BBE23320210,Exact Matched,2,2,Exact Match
9289,BBE23320211,BBE23320211,Exact Matched,2,2,Exact Match
9290,BBE23320212,BBE23320212,Exact Matched,2,2,Exact Match
9291,BBE23320213,BBE23320213,Exact Matched,2,2,Exact Match
9292,BBE23320214,BBE23320214,Exact Matched,2,2,Exact Match
9293,BBE23320215,BBE23320215,Exact Matched,2,2,Exact Match
9294,BBE23320216,BBE23320216,Exact Matched,2,2,Exact Match
9295,BBE23320217,BBE23320217,Exact Matched,2,2,Exact Match
9296,BBE23320218,BBE23320218,Exact Matched,2,2,Exact Match
9297,BBE23320220,BBE23320220,Exact Matched,2,2,Exact Match
9298,BBE23320231,BBE23320231,Exact Matched,2,2,Exact Match
9299,BBE23320232,BBE23320232,Exact Matched,2,2,Exact Match
9300,BBE23320233,BBE23320233,Exact Matched,2,2,Exact Match
9301,BBF23326363,BBF23326363,Exact Matched,2,2,Exact Match
9302,BBF23326364,BBF23326364,Exact Matched,2,2,Exact Match
9303,BBF23326371,BBF23326371,Exact Matched,2,2,Exact Match
9304,BBF23326375,BBF23326375,Exact Matched,2,2,Exact Match
9305,BBF23326380,BBF23326380,Exact Matched,2,2,Exact Match
9306,BBF23326383,BBF23326383,Exact Matched,2,2,Exact Match
9307,BBF23326384,BBF23326384,Exact Matched,2,2,Exact Match
9308,BBF23326386,BBF23326386,Exact Matched,2,2,Exact Match
9309,BBF23326387,BBF23326387,Exact Matched,2,2,Exact Match
9310,BBF23326388,BBF23326388,Exact Matched,2,2,Exact Match
9311,BBF23326389,BBF23326389,Exact Matched,2,2,Exact Match
9312,BBF23326390,BBF23326390,Exact Matched,2,2,Exact Match
9313,BBF23326391,BBF23326391,Exact Matched,2,2,Exact Match
9314,BBF23326394,BBF23326394,Exact Matched,2,2,Exact Match
9315,BBF23326396,BBF23326396,Exact Matched,2,2,Exact Match
9316,BBF23326413,BBF23326413,Exact Matched,2,2,Exact Match
9317,BBF23326415,BBF23326415,Exact Matched,2,2,Exact Match
9318,BBF23326416,BBF23326416,Exact Matched,2,2,Exact Match
9319,BBF23326417,BBF23326417,Exact Matched,2,2,Exact Match
9320,BBF23326418,BBF23326418,Exact Matched,2,2,Exact Match
9321,BBF23326422,BBF23326422,Exact Matched,2,2,Exact Match
9322,BBF23326423,BBF23326423,Exact Matched,2,2,Exact Match
9323,BBF23326426,BBF23326426,Exact Matched,2,2,Exact Match
9324,BBF23326428,BBF23326428,Exact Matched,2,2,Exact Match
9325,BBF23326429,BBF23326429,Exact Matched,2,2,Exact Match
9326,BBF23326430,BBF23326430,Exact Matched,2,2,Exact Match
9327,BBF23326437,BBF23326437,Exact Matched,2,2,Exact Match
9328,BBF23326438,BBF23326438,Exact Matched,2,2,Exact Match
9329,BBF23326440,BBF23326440,Exact Matched,2,2,Exact Match
9330,BBF23326441,BBF23326441,Exact Matched,2,2,Exact Match
9331,BBF23326442,BBF23326442,Exact Matched,2,2,Exact Match
9332,BBF23326443,BBF23326443,Exact Matched,2,2,Exact Match
9333,BBF23326444,BBF23326444,Exact Matched,2,2,Exact Match
9334,BBF23326445,BBF23326445,Exact Matched,2,2,Exact Match
9335,BBF23326448,BBF23326448,Exact Matched,2,2,Exact Match
9336,BBF23326456,BBF23326456,Exact Matched,2,2,Exact Match
9337,BBF23326458,BBF23326458,Exact Matched,2,2,Exact Match
9338,BBF23326459,BBF23326459,Exact Matched,2,2,Exact Match
9339,BBF23326460,BBF23326460,Exact Matched,2,2,Exact Match
9340,BBF23326461,BBF23326461,Exact Matched,2,2,Exact Match
9341,BBF23326463,BBF23326463,Exact Matched,2,2,Exact Match
9342,BBF23326464,BBF23326464,Exact Matched,2,2,Exact Match
9343,BBF23326471,BBF23326471,Exact Matched,2,2,Exact Match
9344,BBF23326472,BBF23326472,Exact Matched,2,2,Exact Match
9345,BBF23326474,BBF23326474,Exact Matched,2,2,Exact Match
9346,BBF23326475,BBF23326475,Exact Matched,2,2,Exact Match
9347,BBF23326476,BBF23326476,Exact Matched,2,2,Exact Match
9348,BBF23326477,BBF23326477,Exact Matched,2,2,Exact Match
9349,BBF23326478,BBF23326478,Exact Matched,2,2,Exact Match
9350,BBF23326479,BBF23326479,Exact Matched,2,2,Exact Match
9351,BBF23326480,BBF23326480,Exact Matched,2,2,Exact Match
9352,BBF23326481,BBF23326481,Exact Matched,2,2,Exact Match
9353,BBF23326485,BBF23326485,Exact Matched,2,2,Exact Match
9354,BBF23326486,BBF23326486,Exact Matched,2,2,Exact Match
9355,BBF23326487,BBF23326487,Exact Matched,2,2,Exact Match
9356,BBF23326488,BBF23326488,Exact Matched,2,2,Exact Match
9357,BBF23326489,BBF23326489,Exact Matched,2,2,Exact Match
9358,BBF23326490,BBF23326490,Exact Matched,2,2,Exact Match
9359,BBF23326491,BBF23326491,Exact Matched,2,2,Exact Match
9360,BBF23326494,BBF23326494,Exact Matched,2,2,Exact Match
9361,BBF23326495,BBF23326495,Exact Matched,2,2,Exact Match
9362,BBF23326497,BBF23326497,Exact Matched,2,2,Exact Match
9363,BBF23326498,BBF23326498,Exact Matched,2,2,Exact Match
9364,BBF23326499,BBF23326499,Exact Matched,2,2,Exact Match
9365,BBF23326500,BBF23326500,Exact Matched,2,2,Exact Match
9366,BBF23326504,BBF23326504,Exact Matched,2,2,Exact Match
9367,BBF23326505,BBF23326505,Exact Matched,2,2,Exact Match
9368,BBF23326506,BBF23326506,Exact Matched,2,2,Exact Match
9369,BBF23326507,BBF23326507,Exact Matched,2,2,Exact Match
9370,BBF23326508,BBF23326508,Exact Matched,2,2,Exact Match
9371,BBF23326512,BBF23326512,Exact Matched,2,2,Exact Match
9372,BBF23326513,BBF23326513,Exact Matched,2,2,Exact Match
9373,BBF23326514,BBF23326514,Exact Matched,2,2,Exact Match
9374,BBF23326518,BBF23326518,Exact Matched,2,2,Exact Match
9375,BBF23326519,BBF23326519,Exact Matched,2,2,Exact Match
9376,BBF23326525,BBF23326525,Exact Matched,2,2,Exact Match
9377,BBF23326526,BBF23326526,Exact Matched,2,2,Exact Match
9378,BBF23326527,BBF23326527,Exact Matched,2,2,Exact Match
9379,BBF23326528,BBF23326528,Exact Matched,2,2,Exact Match
9380,BBF23326530,BBF23326530,Exact Matched,2,2,Exact Match
9381,BBF23326532,BBF23326532,Exact Matched,2,2,Exact Match
9382,BBF23326539,BBF23326539,Exact Matched,2,2,Exact Match
9383,BBF23326540,BBF23326540,Exact Matched,2,2,Exact Match
9384,BBF23326542,BBF23326542,Exact Matched,2,2,Exact Match
9385,BBF23326543,BBF23326543,Exact Matched,2,2,Exact Match
9386,BBF23326544,BBF23326544,Exact Matched,2,2,Exact Match
9387,BBF23326545,BBF23326545,Exact Matched,2,2,Exact Match
9388,BBF23326546,BBF23326546,Exact Matched,2,2,Exact Match
9389,BBF23326547,BBF23326547,Exact Matched,2,2,Exact Match
9390,BBF23326549,BBF23326549,Exact Matched,2,2,Exact Match
9391,BBF23326550,BBF23326550,Exact Matched,2,2,Exact Match
9392,BBF23326551,BBF23326551,Exact Matched,2,2,Exact Match
9393,BBF23326555,BBF23326555,Exact Matched,2,2,Exact Match
9394,BBF23326557,BBF23326557,Exact Matched,2,2,Exact Match
9395,BBF23326558,BBF23326558,Exact Matched,2,2,Exact Match
9396,BBG23332931,BBG23332931,Exact Matched,2,2,Exact Match
9397,BBG23332932,BBG23332932,Exact Matched,2,2,Exact Match
9398,BBG23332939,BBG23332939,Exact Matched,2,2,Exact Match
9399,BBG23332940,BBG23332940,Exact Matched,2,2,Exact Match
9400,BBG23332941,BBG23332941,Exact Matched,2,2,Exact Match
9401,BBG23332942,BBG23332942,Exact Matched,2,2,Exact Match
9402,BBG23332943,BBG23332943,Exact Matched,2,2,Exact Match
9403,BBG23332976,BBG23332976,Exact Matched,2,2,Exact Match
9404,BBG23332996,BBG23332996,Exact Matched,2,2,Exact Match
9405,BBG23333040,BBG23333040,Exact Matched,2,2,Exact Match
9406,BBG23333041,BBG23333041,Exact Matched,2,2,Exact Match
9407,BBG23333044,BBG23333044,Exact Matched,2,2,Exact Match
9408,BBG23333045,BBG23333045,Exact Matched,2,2,Exact Match
9409,BBG23333046,BBG23333046,Exact Matched,2,2,Exact Match
9410,BBG23333047,BBG23333047,Exact Matched,2,2,Exact Match
9411,BBG23333048,BBG23333048,Exact Matched,2,2,Exact Match
9412,BBH23393271,BBH23393271,Exact Matched,2,2,Exact Match
9413,BBH23393272,BBH23393272,Exact Matched,2,2,Exact Match
9414,BBH23393273,BBH23393273,Exact Matched,2,2,Exact Match
9415,BBH23393276,BBH23393276,Exact Matched,2,2,Exact Match
9416,BBH23393277,BBH23393277,Exact Matched,2,2,Exact Match
9417,BBH23393278,BBH23393278,Exact Matched,2,2,Exact Match
9418,BBH23393279,BBH23393279,Exact Matched,2,2,Exact Match
9419,BBH23393280,BBH23393280,Exact Matched,2,2,Exact Match
9420,BBH23393281,BBH23393281,Exact Matched,2,2,Exact Match
9421,BBH23393282,BBH23393282,Exact Matched,2,2,Exact Match
9422,BBH23393283,BBH23393283,Exact Matched,2,2,Exact Match
9423,BBH23393285,BBH23393285,Exact Matched,2,2,Exact Match
9424,BBH23393286,BBH23393286,Exact Matched,2,2,Exact Match
9425,BBH23393287,BBH23393287,Exact Matched,2,2,Exact Match
9426,BBH23393289,BBH23393289,Exact Matched,2,2,Exact Match
9427,BBH23393290,BBH23393290,Exact Matched,2,2,Exact Match
9428,BBH23393328,BBH23393328,Exact Matched,2,2,Exact Match
9429,BBH23393335,BBH23393335,Exact Matched,2,2,Exact Match
9430,BBH23393336,BBH23393336,Exact Matched,2,2,Exact Match
9431,BBH23393337,BBH23393337,Exact Matched,2,2,Exact Match
9432,BBH23393338,BBH23393338,Exact Matched,2,2,Exact Match
9433,BBH23393342,BBH23393342,Exact Matched,2,2,Exact Match
9434,BBH23393361,BBH23393361,Exact Matched,2,2,Exact Match
9435,BBH23393362,BBH23393362,Exact Matched,2,2,Exact Match
9436,BBH23393363,BBH23393363,Exact Matched,2,2,Exact Match
9437,BBH23393365,BBH23393365,Exact Matched,2,2,Exact Match
9438,BBH23393366,BBH23393366,Exact Matched,2,2,Exact Match
9439,BBH23393367,BBH23393367,Exact Matched,2,2,Exact Match
9440,BBH23393368,BBH23393368,Exact Matched,2,2,Exact Match
9441,BBH23393369,BBH23393369,Exact Matched,2,2,Exact Match
9442,BBH23393370,BBH23393370,Exact Matched,2,2,Exact Match
9443,BBH23393371,BBH23393371,Exact Matched,2,2,Exact Match
9444,BBH23393372,BBH23393372,Exact Matched,2,2,Exact Match
9445,BBH23393445,BBH23393445,Exact Matched,2,2,Exact Match
9446,BBH23393446,BBH23393446,Exact Matched,2,2,Exact Match
9447,BBH23393447,BBH23393447,Exact Matched,2,2,Exact Match
9448,BBH23393448,BBH23393448,Exact Matched,2,2,Exact Match
9449,BBH23393541,BBH23393541,Exact Matched,2,2,Exact Match
9450,BBH23393542,BBH23393542,Exact Matched,2,2,Exact Match
9451,BBH23393543,BBH23393543,Exact Matched,2,2,Exact Match
9452,BBH23393544,BBH23393544,Exact Matched,2,2,Exact Match
9453,BBH23393545,BBH23393545,Exact Matched,2,2,Exact Match
9454,BBH23393546,BBH23393546,Exact Matched,2,2,Exact Match
9455,BBH23393547,BBH23393547,Exact Matched,2,2,Exact Match
9456,BBH23393548,BBH23393548,Exact Matched,2,2,Exact Match
9457,BBH23393549,BBH23393549,Exact Matched,2,2,Exact Match
9458,BBH23393550,BBH23393550,Exact Matched,2,2,Exact Match
9459,BBH23393551,BBH23393551,Exact Matched,2,2,Exact Match
9460,BBH23393552,BBH23393552,Exact Matched,2,2,Exact Match
9461,BBH23393553,BBH23393553,Exact Matched,2,2,Exact Match
9462,BBH23393554,BBH23393554,Exact Matched,2,2,Exact Match
9463,BBH23393555,BBH23393555,Exact Matched,2,2,Exact Match
9464,BBH23393556,BBH23393556,Exact Matched,2,2,Exact Match
9465,BBH23393557,BBH23393557,Exact Matched,2,2,Exact Match
9466,BBH23393558,BBH23393558,Exact Matched,2,2,Exact Match
9467,BBH23393559,BBH23393559,Exact Matched,2,2,Exact Match
9468,BBH23393560,BBH23393560,Exact Matched,2,2,Exact Match
9469,BBH23393561,BBH23393561,Exact Matched,2,2,Exact Match
9470,BBH23393562,BBH23393562,Exact Matched,2,2,Exact Match
9471,BBH23393563,BBH23393563,Exact Matched,2,2,Exact Match
9472,BBH23393565,BBH23393565,Exact Matched,2,2,Exact Match
9473,BBH23393566,BBH23393566,Exact Matched,2,2,Exact Match
9474,BBH23393567,BBH23393567,Exact Matched,2,2,Exact Match
9475,BBH23393568,BBH23393568,Exact Matched,2,2,Exact Match
9476,BBH23393614,BBH23393614,Exact Matched,2,2,Exact Match
9477,BBI22206985,BBI22206985,Exact Matched,2,2,Exact Match
9478,BBI22206997,BBI22206997,Exact Matched,2,2,Exact Match
9479,BBI23403781,BBI23403781,Exact Matched,2,2,Exact Match
9480,BBI23403782,BBI23403782,Exact Matched,2,2,Exact Match
9481,BBI23403783,BBI23403783,Exact Matched,2,2,Exact Match
9482,BBI23403790,BBI23403790,Exact Matched,2,2,Exact Match
9483,BBI23404015,BBI23404015,Exact Matched,2,2,Exact Match
9484,BBI23404016,BBI23404016,Exact Matched,2,2,Exact Match
9485,BBI23404017,BBI23404017,Exact Matched,2,2,Exact Match
9486,BBI23404018,BBI23404018,Exact Matched,2,2,Exact Match
9487,BBI23404019,BBI23404019,Exact Matched,2,2,Exact Match
9488,BBI23404020,BBI23404020,Exact Matched,2,2,Exact Match
9489,BBI23404022,BBI23404022,Exact Matched,2,2,Exact Match
9490,BBI23404023,BBI23404023,Exact Matched,2,2,Exact Match
9491,BBI23404025,BBI23404025,Exact Matched,2,2,Exact Match
9492,BBI23404026,BBI23404026,Exact Matched,2,2,Exact Match
9493,BBI23404027,BBI23404027,Exact Matched,2,2,Exact Match
9494,BBI23404028,BBI23404028,Exact Matched,2,2,Exact Match
9495,BBI23404029,BBI23404029,Exact Matched,2,2,Exact Match
9496,BBI23404030,BBI23404030,Exact Matched,2,2,Exact Match
9497,BBI23404031,BBI23404031,Exact Matched,2,2,Exact Match
9498,BBI23404032,BBI23404032,Exact Matched,2,2,Exact Match
9499,BBI23404033,BBI23404033,Exact Matched,2,2,Exact Match
9500,BBI23404034,BBI23404034,Exact Matched,2,2,Exact Match
9501,BBI23404035,BBI23404035,Exact Matched,2,2,Exact Match
9502,BBI23404036,BBI23404036,Exact Matched,2,2,Exact Match
9503,BBI23404037,BBI23404037,Exact Matched,2,2,Exact Match
9504,BBI23404039,BBI23404039,Exact Matched,2,2,Exact Match
9505,BBI23404040,BBI23404040,Exact Matched,2,2,Exact Match
9506,BBI23404041,BBI23404041,Exact Matched,2,2,Exact Match
9507,BBI23404044,BBI23404044,Exact Matched,2,2,Exact Match
9508,BBI23404045,BBI23404045,Exact Matched,2,2,Exact Match
9509,BBI23404046,BBI23404046,Exact Matched,2,2,Exact Match
9510,BBI23404047,BBI23404047,Exact Matched,2,2,Exact Match
9511,BBI23404048,BBI23404048,Exact Matched,2,2,Exact Match
9512,BBI23404049,BBI23404049,Exact Matched,2,2,Exact Match
9513,BBI23404050,BBI23404050,Exact Matched,2,2,Exact Match
9514,BBI23404051,BBI23404051,Exact Matched,2,2,Exact Match
9515,BBI23404052,BBI23404052,Exact Matched,2,2,Exact Match
9516,BBI23404053,BBI23404053,Exact Matched,2,2,Exact Match
9517,BBI23404054,BBI23404054,Exact Matched,2,2,Exact Match
9518,BBI23404055,BBI23404055,Exact Matched,2,2,Exact Match
9519,BBI23404056,BBI23404056,Exact Matched,2,2,Exact Match
9520,BBI23404058,BBI23404058,Exact Matched,2,2,Exact Match
9521,BBI23404059,BBI23404059,Exact Matched,2,2,Exact Match
9522,BBI23404060,BBI23404060,Exact Matched,2,2,Exact Match
9523,BBI23404066,BBI23404066,Exact Matched,2,2,Exact Match
9524,BBI23404070,BBI23404070,Exact Matched,2,2,Exact Match
9525,BBI23404072,BBI23404072,Exact Matched,2,2,Exact Match
9526,BBI23404074,BBI23404074,Exact Matched,2,2,Exact Match
9527,BBI23404075,BBI23404075,Exact Matched,2,2,Exact Match
9528,BBI23404085,BBI23404085,Exact Matched,2,2,Exact Match
9529,BBI23404087,BBI23404087,Exact Matched,2,2,Exact Match
9530,BBI23404091,BBI23404091,Exact Matched,2,2,Exact Match
9531,BBI23404092,BBI23404092,Exact Matched,2,2,Exact Match
9532,BBI23404093,BBI23404093,Exact Matched,2,2,Exact Match
9533,BBI23404094,BBI23404094,Exact Matched,2,2,Exact Match
9534,BBI23404095,BBI23404095,Exact Matched,2,2,Exact Match
9535,BBI23404099,BBI23404099,Exact Matched,2,2,Exact Match
9536,BBI23404100,BBI23404100,Exact Matched,2,2,Exact Match
9537,BBI23404104,BBI23404104,Exact Matched,2,2,Exact Match
9538,BBI23404112,BBI23404112,Exact Matched,2,2,Exact Match
9539,BBI23404113,BBI23404113,Exact Matched,2,2,Exact Match
9540,BBI23404114,BBI23404114,Exact Matched,2,2,Exact Match
9541,BBI23404115,BBI23404115,Exact Matched,2,2,Exact Match
9542,BBI23404116,BBI23404116,Exact Matched,2,2,Exact Match
9543,BBI23404117,BBI23404117,Exact Matched,2,2,Exact Match
9544,BBI23404118,BBI23404118,Exact Matched,2,2,Exact Match
9545,BBI23404119,BBI23404119,Exact Matched,2,2,Exact Match
9546,BBI23404120,BBI23404120,Exact Matched,2,2,Exact Match
9547,BBI23404121,BBI23404121,Exact Matched,2,2,Exact Match
9548,BBI23404123,BBI23404123,Exact Matched,2,2,Exact Match
9549,BBI23404124,BBI23404124,Exact Matched,2,2,Exact Match
9550,BBI23404126,BBI23404126,Exact Matched,2,2,Exact Match
9551,BBI23404127,BBI23404127,Exact Matched,2,2,Exact Match
9552,BBI23404128,BBI23404128,Exact Matched,2,2,Exact Match
9553,BBI23404129,BBI23404129,Exact Matched,2,2,Exact Match
9554,BBI23404130,BBI23404130,Exact Matched,2,2,Exact Match
9555,BBI23404131,BBI23404131,Exact Matched,2,2,Exact Match
9556,BBI23404133,BBI23404133,Exact Matched,2,2,Exact Match
9557,BBI23404139,BBI23404139,Exact Matched,2,2,Exact Match
9558,BBI23404142,BBI23404142,Exact Matched,2,2,Exact Match
9559,BBI23404143,BBI23404143,Exact Matched,2,2,Exact Match
9560,BBI23404145,BBI23404145,Exact Matched,2,2,Exact Match
9561,BBI23404237,BBI23404237,Exact Matched,2,2,Exact Match
9562,BBI23404244,BBI23404244,Exact Matched,2,2,Exact Match
9563,BBI23404245,BBI23404245,Exact Matched,2,2,Exact Match
9564,BBI23404246,BBI23404246,Exact Matched,2,2,Exact Match
9565,BBI23404247,BBI23404247,Exact Matched,2,2,Exact Match
9566,BBI23404248,BBI23404248,Exact Matched,2,2,Exact Match
9567,BBI23404249,BBI23404249,Exact Matched,2,2,Exact Match
9568,BBI23404250,BBI23404250,Exact Matched,2,2,Exact Match
9569,BBI23404286,BBI23404286,Exact Matched,2,2,Exact Match
9570,BBI23404287,BBI23404287,Exact Matched,2,2,Exact Match
9571,BBI23404289,BBI23404289,Exact Matched,2,2,Exact Match
9572,BBJ22206992,BBJ22206992,Exact Matched,2,2,Exact Match
9573,BBJ22206999,BBJ22206999,Exact Matched,2,2,Exact Match
9574,BBJ23409022,BBJ23409022,Exact Matched,2,2,Exact Match
9575,BBJ23409028,BBJ23409028,Exact Matched,2,2,Exact Match
9576,BBJ23409029,BBJ23409029,Exact Matched,2,2,Exact Match
9577,BBJ23409030,BBJ23409030,Exact Matched,2,2,Exact Match
9578,BBJ23409032,BBJ23409032,Exact Matched,2,2,Exact Match
9579,BBJ23409033,BBJ23409033,Exact Matched,2,2,Exact Match
9580,BBJ23409034,BBJ23409034,Exact Matched,2,2,Exact Match
9581,BBJ23409035,BBJ23409035,Exact Matched,2,2,Exact Match
9582,BBJ23409036,BBJ23409036,Exact Matched,2,2,Exact Match
9583,BBJ23409037,BBJ23409037,Exact Matched,2,2,Exact Match
9584,BBJ23409154,BBJ23409154,Exact Matched,2,2,Exact Match
9585,BBJ23409155,BBJ23409155,Exact Matched,2,2,Exact Match
9586,BBJ23409156,BBJ23409156,Exact Matched,2,2,Exact Match
9587,BBJ23409157,BBJ23409157,Exact Matched,2,2,Exact Match
9588,BBJ23409158,BBJ23409158,Exact Matched,2,2,Exact Match
9589,BBJ23409161,BBJ23409161,Exact Matched,2,2,Exact Match
9590,BBJ23409162,BBJ23409162,Exact Matched,2,2,Exact Match
9591,BBJ23409163,BBJ23409163,Exact Matched,2,2,Exact Match
9592,BBJ23409164,BBJ23409164,Exact Matched,2,2,Exact Match
9593,BBJ23409165,BBJ23409165,Exact Matched,2,2,Exact Match
9594,BBJ23409169,BBJ23409169,Exact Matched,2,2,Exact Match
9595,BBJ23409171,BBJ23409171,Exact Matched,2,2,Exact Match
9596,BBJ23409172,BBJ23409172,Exact Matched,2,2,Exact Match
9597,BBJ23409175,BBJ23409175,Exact Matched,2,2,Exact Match
9598,BBJ23409176,BBJ23409176,Exact Matched,2,2,Exact Match
9599,BBJ23409177,BBJ23409177,Exact Matched,2,2,Exact Match
9600,BBJ23409178,BBJ23409178,Exact Matched,2,2,Exact Match
9601,BBJ23409179,BBJ23409179,Exact Matched,2,2,Exact Match
9602,BBJ23409180,BBJ23409180,Exact Matched,2,2,Exact Match
9603,BBJ23409181,BBJ23409181,Exact Matched,2,2,Exact Match
9604,BBJ23409182,BBJ23409182,Exact Matched,2,2,Exact Match
9605,BBJ23409183,BBJ23409183,Exact Matched,2,2,Exact Match
9606,BBJ23409184,BBJ23409184,Exact Matched,2,2,Exact Match
9607,BBJ23409185,BBJ23409185,Exact Matched,2,2,Exact Match
9608,BBJ23409186,BBJ23409186,Exact Matched,2,2,Exact Match
9609,BBJ23409189,BBJ23409189,Exact Matched,2,2,Exact Match
9610,BBJ23409190,BBJ23409190,Exact Matched,2,2,Exact Match
9611,BBJ23409191,BBJ23409191,Exact Matched,2,2,Exact Match
9612,BBJ23409192,BBJ23409192,Exact Matched,2,2,Exact Match
9613,BBJ23409193,BBJ23409193,Exact Matched,2,2,Exact Match
9614,BBJ23409194,BBJ23409194,Exact Matched,2,2,Exact Match
9615,BBJ23409196,BBJ23409196,Exact Matched,2,2,Exact Match
9616,BBJ23409197,BBJ23409197,Exact Matched,2,2,Exact Match
9617,BBJ23409198,BBJ23409198,Exact Matched,2,2,Exact Match
9618,BBJ23409199,BBJ23409199,Exact Matched,2,2,Exact Match
9619,BBJ23409200,BBJ23409200,Exact Matched,2,2,Exact Match
9620,BBJ23409201,BBJ23409201,Exact Matched,2,2,Exact Match
9621,BBJ23409203,BBJ23409203,Exact Matched,2,2,Exact Match
9622,BBJ23409204,BBJ23409204,Exact Matched,2,2,Exact Match
9623,BBJ23409205,BBJ23409205,Exact Matched,2,2,Exact Match
9624,BBJ23409206,BBJ23409206,Exact Matched,2,2,Exact Match
9625,BBJ23409207,BBJ23409207,Exact Matched,2,2,Exact Match
9626,BBJ23409208,BBJ23409208,Exact Matched,2,2,Exact Match
9627,BBJ23409209,BBJ23409209,Exact Matched,2,2,Exact Match
9628,BBJ23409210,BBJ23409210,Exact Matched,2,2,Exact Match
9629,BBJ23409211,BBJ23409211,Exact Matched,2,2,Exact Match
9630,BBJ23409212,BBJ23409212,Exact Matched,2,2,Exact Match
9631,BBJ23409213,BBJ23409213,Exact Matched,2,2,Exact Match
9632,BBJ23409214,BBJ23409214,Exact Matched,2,2,Exact Match
9633,BBJ23409215,BBJ23409215,Exact Matched,2,2,Exact Match
9634,BBJ23409216,BBJ23409216,Exact Matched,2,2,Exact Match
9635,BBJ23409217,BBJ23409217,Exact Matched,2,2,Exact Match
9636,BBJ23409218,BBJ23409218,Exact Matched,2,2,Exact Match
9637,BBJ23409219,BBJ23409219,Exact Matched,2,2,Exact Match
9638,BBJ23409220,BBJ23409220,Exact Matched,2,2,Exact Match
9639,BBJ23409221,BBJ23409221,Exact Matched,2,2,Exact Match
9640,BBJ23409225,BBJ23409225,Exact Matched,2,2,Exact Match
9641,BBJ23409226,BBJ23409226,Exact Matched,2,2,Exact Match
9642,BBJ23409227,BBJ23409227,Exact Matched,2,2,Exact Match
9643,BBJ23409228,BBJ23409228,Exact Matched,2,2,Exact Match
9644,BBJ23409239,BBJ23409239,Exact Matched,2,2,Exact Match
9645,BBJ23409240,BBJ23409240,Exact Matched,2,2,Exact Match
9646,BBJ23409241,BBJ23409241,Exact Matched,2,2,Exact Match
